,x,y,z
projectedLM-84,15.3417387008667,-8.098539352416992,-40.567832946777344
projectedLM-85,-13.18484592437744,2.6322031021118164,-32.110877990722656
projectedLM-86,4.410497188568115,10.856264114379885,-35.90357971191406
projectedLM-87,22.09349632263184,-21.020965576171875,-39.53559494018555
projectedLM-88,21.85629653930664,-15.987955093383787,-36.59138870239258
projectedLM-89,-31.413692474365234,-11.295838356018066,-30.268653869628903
projectedLM-90,20.520620346069336,-9.65330410003662,-35.21352767944336
projectedLM-91,-26.7354679107666,-8.045085906982422,-30.460716247558597
projectedLM-92,15.270855903625488,-3.53372573852539,-36.13085174560547
projectedLM-93,-4.363742828369141,9.689736366271973,-33.89154052734375
projectedLM-94,28.066598892211918,-8.94015121459961,-28.220129013061523
projectedLM-95,-10.20240879058838,8.43093204498291,-28.01056861877441
projectedLM-96,10.12290382385254,6.577252388000488,-33.64273452758789
projectedLM-97,-0.9656108021736144,14.339783668518066,-30.63810920715332
projectedLM-98,-21.3989372253418,-1.7217659950256348,-28.89121437072754
projectedLM-99,7.448586940765381,13.972591400146484,-29.756322860717773
projectedLM-100,24.891521453857425,-13.684374809265137,-34.567108154296875
projectedLM-101,20.753585815429688,-2.8204610347747803,-28.606290817260746
projectedLM-102,14.199780464172363,5.850825786590576,-27.987194061279297
